iyeeesss,ya
dolar,dollar
ohhh,oh
mengembembangkan,mengembangkan
positiv,positif
tarlalu,terlalu
kn,kan
pundasi,pondasi
ridzik,rizieq
naini,nah ini
ko,kok
prsiden,presiden
halah,aduh
lu,kamu
ngerocos,mengkritik
period,periode
sebrang,seberang
pngin,ingin
pade,om
twittnya,tweetnya
brusaha,berusaha
mjaga,menjaga
sipp,sip
ndan,komandan
insyaalloh,insya allah
yaa,ya
sesang,sedang
pempus,pemerintah pusat
smntr,sementara
kewmudi,kemudi
dian,diam
s,setuju
slu,selalu
kekencengan,kekencangan
atu,atau
pokoe,pokoknya
matur,terima
nuhun,kasih
lucuuu,lucu
gakada,tidak ada
ngeluarin,mengeluarkan
gaksah,tidak usah
smentara,sementara
smntra,sementara
pesaat,pesat
mamah,mama
luconnn,lucu
diberika,diberikan
srbelum,sebelum
kegedean,kebesaran
inshaallah,insya allah
bini,istri
kemrin,kemarin
shinga,sehingga
meyiapkan,menyiapkan
ahiri,akhiri
sizonkk, si zon
upppsss,ups
ingggaaat,ingat
setuap,setiap
punyak,punya
kelamgkaan,kelangkaan
bio,biografi
mnrskan,meneruskan
dikhndaki,dikehendaki
rapih,rapi
negriku,negeriku
gwa,aku
konven,konvensional
ngaco,kacau
utangnya,hutangnya
meakipun,meskipun
ooh,oh
owi,jokowi
kultwit,kultweet
dech,deh
susahhhh,susah
korupsiiii,korupsi
semuaa,semua
ngekampanyein,mengempanyekan
woooowwww,wow
ahsuuudahlah,sudahlah
berkomntar,berkomentar
parahhh,parah
dijelasin,dijelaskan
sabarr,sabar
keciiiiilllll,kecil
beresssss,selesai
yessss,ya
pgganyangan,pengganyangan
mangkrakkk,mangkrak
pfof,professor
membaraaaa,membara
istrahat,istirahat
wooowww,wow
lapaaaaar ,lapar
pkok,pokok
stress,stres
lohhh,loh
hadeuuuhhhhh,aduh
yach,ya
sich,sih
ksimpulannya,kesimpulannya
setaaaann,setan
mrngkritik ,mengkritik
ngtwit,ngetweet
selma,selama
amrik,amerika
naah,nah
stadiun,stadion
artix,artinya
hendk,hendak
kejdan,kejadian
ky,seperti
gimane,bagaimana
selah,seolah
simplekan,sederhanakan
tayngan,tayangan
pemilihanny,pemilihannya
merakan,merasakan
pjbat,pejabat
pjabat,pejabat
pokomen,pokoknya
presidenx,presidenya
sebelmnya,sebelumnya
sh,sih
krang,kurang
klem,kalem
hdp,hidup
goodbye,selamat tinggal
didzolimi,dizallimi
dzolim,zalim
maap,maaf
sx,sekali
apriasi,apresiasi
brlangsung,berlangsung
lha,lah
alm,almarhum
tmbahkah,tambahkan
ktka,ketika
pnyesuaia,penyesuaian
sgra,segera
panjenengan,anda
udeh,sudah
hadooohhh,aduh
bucara,bicara
kitta,kita
yep,ya
trcyduk,terciduk
mr,tuan
nyante,santai
usha,usaha
digangu,diganggu
widihhh,aduh
mnyalahkn,menyalahkan
brsan,barusan
ust,ustadz
somay,somad
tertamvan,tertampan
msknya,masuknya
menyerng,menyerang
kbijakn,kebijakan
zholimin,zalimi
tahn,tahun
kemren,kemarin
ksini,kesini
kenacetan,kemacetan
ayoooo,ayo
disyahkan,disahkan
dispin,dimasukkan
dgenjot,digenjot
teyussss,terus
mengerikannn,mengerikan
ustat,ustadz
blon,belum
kapok,menyerah
menselaraskan,menyelaraskan
prestasiny,prestasinya
mapia,mafia
tdh,terhadap
ln,luar negeri
nyautin,jawab
ito,itu
muncung,mulut
twrwujud,terwujud
brow,bro
ps,prabowo subianto
etdah,entah
mngintimidasi,mengintimidasi
gedhe,besar
asa,ada
mta,mata
prng,perang
terabas,terobos
koropsinya,korupsinya
menggadeikan,menggadaikan
lngkah,langkah
mngmbil,mengambil
mengalit,mengalir
prog,program
angg,anggota
sedeehana,sederhana
maslah,masalah
dongak,bodoh
cthin,contohkan
berjalann,berjalan
fz,fadlin zon
fh,fahri hamzah
hrs,habib rizieq shihab
njenengan,anda
iyyaa,iya
bwng,bawang
kenp,kenapa
nyok,yuk
nakin,makin
keliatannya,kelihatannya
uahakan,usahakan
vaham,paham
senoga,semoga
beresin,selesaikan
aaaahhh,ah
hatur,terima
tadz,ustadz
mensupporrt,mendukung
aslm,assalamualaikum
lalau,kalau
ora,tidak
good,bagus
job,kerja
yaelahhh,aduh
dsbnya,dan sebagainya
oposannya,oposisinya
pmbagian,pembagian
tuir,tua
nrocos,cerewet
 preaiden,presiden
disampekan,disampaikan
padli,fadli
ngutarakan,mengutarakan
gblk,bodoh
msi,masih
ituuu,itu
noh,ini
aduuh,aduh
raisopopo,tidak bisa apa apa
afalah,adalah
ngatain,mengejek
ngelepaskan,melepaskan
transortasi,transportasi
disumpet,disumbat
mampooss,mampus
dith,ditahun
kuwat,kuat
zong,zon
clear,selesai
mangka,maka
ustad,ustadz
bangat,banget
judulnyaaaa,judulnya
vidio,video
berpungsi,berfungsi
mengaiui,mengakui
kunerja,kinerja
mka,maka
yaqin,yakin
udau,sudah
syoiton,setan
terhtmt,terhormat
masyaaakkk,masa
kerennnn,keren
waraskah,sehatkan
puanjang,panjang
diselsaikan,diselesaikan
ilnu,ilmu
dlewati,dilewati
ay,aku
resek,rizieq
jermihkan,jernihkan
ngefitnah,memfitnah
bahasanye,bahasanya
yowesss,ya sudah
nyeloteh,nyinyir
seriussan,serius
sekrang,sekarang
pakk,bapak
inii,ini
baguus,bagus
mendtang,mendatang
dkit,dikit
ktimbang,ketimbang
bobok,tidur
peminpin,pemimpin
berti,berarti
rrzim,rezim
nga,tidak
diee,dia
im,saya
hello,halo
aing,saya
cyduknya,ciduknya
fuchri,fahri
 usahhhh,usah
dasaarr,dasar
mlkukan,melakukan
gosah,tidak usah
israhell,israel
dimodalin,dimodalkan
benerin,benarkan
minusnhya,minusnya
sukaaa,suka
neg,negara
bgmpun,bagaimanapun
wuiihhh,wow
negiri,negeri
ssma,sesama
pliss,tolong
menjelekkn,menjelekkan
ideolgi,ideologi
mmbenarkan,membenarkan
buanget,banget
ditelen,ditelan
mkritik,mengkritik
dimaenin,dimainkan
yaudehh,ya sudahlah
gaosah,tidak usah
nyuri,mencuri
gaperlu,tidak perlu
idialis,idealis
gaakan,tidak akan
please,tolong
aminnn,amin
eeeeh,eh
ekomi,ekonomi
brpikirnya,berpikirnya
kebaikn,kebaikan
mnghadiri,menghadiri
sumpeh,sumpah
ngincer,mengincar
awaaas,awas
tjuan,tujuan
mendngar,mendengar
cr,cara
hadewww,aduh
menyambng,menyambung
serifikat,sertifikat
terentuh,tersentuh
abisnya,habisnya
kpatutan,kepatutan
ngelihat,melihat
makash,terima kasih
plesiden,presiden
menciptkan,menciptakan
jjran,jajaran
ancorr,hancur
tooop,top
ud,sudah
judulnyaaaa,judulnya
mrs,merasa
ngartiin,mengartikan
brhak,berhak
jstru,justru
kreta,kereta
setop,berhenti
begho,bodoh
sblm,sebelum
dpat,dapat
dngan,dengan
mhd,mahfud
trnyata,ternyata
kutengok,aku lihat
ditengok,dilihat
kelian,kalian
banyk,banyak
adminostrasi,administrasi
ngritik,kritik
ngurusin,mengurus
ngapusi,menghapus
haturkan,ucapkan
persolan,persoalan
adalh,adalah
menganti,mengganti
system,sistem
kayakny,sepertinya
percy,percaya
mnghormati,menghormati
bls,balas
mengepalai,memimpin
tpi,tapi
dripd,dari pada
mmberikan,memberikan
kedzaliman,kezaliman
brseberangan,berseberangan
pnenggelaman,penenggelaman
ngerawat,merawat
selow,santai
